vehicleId,engineState,unixTime,timestamp,speed_mph,rpm,moving,engineHours_hr,odometer_miles,load_pct,engineCoolantTemp_F,engineCoolantLevel_pct,engineOilTemp_F,engineOilPressure
VEH_001,ON,1704073500,01/01/2024 01:45,30,1800,1,1.75,1.05,30,219.7,97.0,205.4,45.9
VEH_001,ON,1704073800,01/01/2024 01:50,30,1200,1,1.83,1.1,60,232.6,90.5,210.6,42.9
VEH_001,ON,1704074100,01/01/2024 01:55,60,700,1,1.92,1.15,30,206.6,83.0,178.6,48.9
VEH_001,ON,1704074400,01/01/2024 02:00,80,1200,1,2.0,1.2,20,199.3,84.6,183.1,49.7
VEH_001,ON,1704074700,01/01/2024 02:05,80,1200,1,2.08,1.25,60,212.6,84.7,176.0,46.2
VEH_001,ON,1704075000,01/01/2024 02:10,30,900,1,2.17,1.3,20,210.4,77.9,185.7,47.8
VEH_001,OFF,1704075300,01/01/2024 02:15,0,1200,0,2.25,1.35,20,195.7,82.9,188.7,44.0
VEH_001,ON,1704075600,01/01/2024 02:20,30,1600,1,2.33,1.4,30,184.9,99.0,173.0,50.3
VEH_001,OFF,1704075900,01/01/2024 02:25,0,900,0,2.42,1.45,20,187.3,97.7,178.4,50.7
VEH_001,ON,1704076200,01/01/2024 02:30,60,1200,1,2.5,1.5,20,186.1,99.4,177.4,53.2
VEH_001,ON,1704076500,01/01/2024 02:35,30,1200,1,2.58,1.55,20,189.4,98.2,171.2,51.4
VEH_001,ON,1704076800,01/01/2024 02:40,80,700,1,2.67,1.6,20,189.2,98.0,170.7,53.9
VEH_001,ON,1704077100,01/01/2024 02:45,10,1200,1,2.75,1.65,20,187.6,98.9,171.9,48.7
VEH_001,ON,1704077400,01/01/2024 02:50,80,900,1,2.83,1.7,60,185.9,95.2,174.2,49.0
VEH_001,ON,1704077700,01/01/2024 02:55,30,700,1,2.92,1.75,80,189.2,95.2,179.6,47.3
VEH_001,ON,1704078000,01/01/2024 03:00,10,1800,1,3.0,1.8,80,187.5,97.5,179.8,28.5
VEH_001,ON,1704078300,01/01/2024 03:05,10,900,1,3.08,1.85,60,181.9,98.0,172.5,47.6
VEH_001,ON,1704078600,01/01/2024 03:10,60,700,1,3.17,1.9,80,180.2,99.0,177.2,47.7
VEH_001,ON,1704078900,01/01/2024 03:15,30,900,1,3.25,1.95,80,185.7,99.7,171.4,47.3
VEH_001,ON,1704079200,01/01/2024 03:20,60,1200,1,3.33,2.0,60,187.6,95.6,173.6,52.2
VEH_001,ON,1704079500,01/01/2024 03:25,30,1200,1,3.42,2.05,80,201.0,83.4,182.6,43.2
VEH_001,ON,1704079800,01/01/2024 03:30,30,1600,1,3.5,2.1,80,202.5,86.1,183.0,43.8
VEH_001,ON,1704080100,01/01/2024 03:35,30,1200,1,3.58,2.15,80,206.3,81.3,186.9,49.9
VEH_001,ON,1704080400,01/01/2024 03:40,60,900,1,3.67,2.2,20,169.7,98.3,159.9,57.6
VEH_001,ON,1704080700,01/01/2024 03:45,10,1200,1,3.75,2.25,30,198.4,100.0,181.3,41.9
VEH_001,OFF,1704081000,01/01/2024 03:50,0,1800,0,3.83,2.3,80,170.5,98.3,165.0,57.6
VEH_001,ON,1704081300,01/01/2024 03:55,30,900,1,3.92,2.35,20,182.1,100.0,176.3,57.2
VEH_001,OFF,1704081600,01/01/2024 04:00,0,1800,0,4.0,2.4,60,179.3,100.0,162.4,58.9
VEH_001,OFF,1704081900,01/01/2024 04:05,0,1600,0,4.08,2.45,20,178.7,97.0,172.8,48.6
VEH_001,OFF,1704082200,01/01/2024 04:10,0,1200,0,4.17,2.5,20,182.1,94.4,167.2,46.5
VEH_001,ON,1704082500,01/01/2024 04:15,60,1600,1,4.25,2.55,20,183.5,99.5,165.0,57.8
VEH_001,ON,1704082800,01/01/2024 04:20,10,900,1,4.33,2.6,30,199.4,96.6,180.0,47.1
VEH_001,ON,1704083100,01/01/2024 04:25,60,700,1,4.42,2.65,60,178.0,96.9,167.3,51.6
VEH_001,ON,1704083400,01/01/2024 04:30,30,1600,1,4.5,2.7,60,179.6,88.0,161.7,43.2
VEH_001,ON,1704083700,01/01/2024 04:35,80,700,1,4.58,2.75,20,201.8,80.3,175.9,47.6
VEH_001,ON,1704084000,01/01/2024 04:40,30,900,1,4.67,2.8,30,197.2,80.5,177.4,50.6
VEH_001,ON,1704084300,01/01/2024 04:45,10,1200,1,4.75,2.85,20,213.0,79.6,178.8,46.3
VEH_001,ON,1704084600,01/01/2024 04:50,10,700,1,4.83,2.9,30,197.4,87.2,183.3,49.7
VEH_001,ON,1704084900,01/01/2024 04:55,10,700,1,4.92,2.95,80,186.4,98.4,175.2,51.0
VEH_001,ON,1704085200,01/01/2024 05:00,60,1600,1,5.0,3.0,20,180.2,99.2,173.2,52.5
VEH_001,OFF,1704085500,01/01/2024 05:05,0,1800,0,5.08,3.05,80,183.3,96.6,179.6,34.5
VEH_001,ON,1704085800,01/01/2024 05:10,60,1800,1,5.17,3.1,30,188.0,96.1,172.3,48.2
VEH_001,ON,1704086100,01/01/2024 05:15,10,1200,1,5.25,3.15,20,182.3,98.4,171.8,49.7
VEH_001,ON,1704086400,01/01/2024 05:20,80,700,1,5.33,3.2,20,184.3,97.5,174.1,54.4
VEH_001,ON,1704086700,01/01/2024 05:25,30,1600,1,5.42,3.25,80,185.5,98.8,171.9,47.0
VEH_001,ON,1704087000,01/01/2024 05:30,30,1200,1,5.5,3.3,30,187.7,95.1,171.9,52.8
VEH_001,ON,1704087300,01/01/2024 05:35,60,1600,1,5.58,3.35,60,197.6,83.5,175.4,50.4
VEH_001,ON,1704087600,01/01/2024 05:40,80,1800,1,5.67,3.4,80,198.1,79.1,183.2,49.9
VEH_001,ON,1704087900,01/01/2024 05:45,80,1600,1,5.75,3.45,20,203.6,79.9,189.1,50.2
VEH_001,ON,1704088200,01/01/2024 05:50,30,900,1,5.83,3.5,60,208.9,84.6,180.7,46.2
VEH_001,ON,1704088500,01/01/2024 05:55,30,1800,1,5.92,3.55,60,206.0,80.8,189.8,45.1
VEH_001,OFF,1704088800,01/01/2024 06:00,0,900,0,6.0,3.6,60,197.7,83.3,177.7,48.4
VEH_001,OFF,1704089100,01/01/2024 06:05,0,700,0,6.08,3.65,30,198.6,82.6,180.8,46.0
VEH_001,ON,1704089400,01/01/2024 06:10,60,700,1,6.17,3.7,80,210.1,83.1,175.6,46.8
VEH_001,ON,1704089700,01/01/2024 06:15,30,700,1,6.25,3.75,30,213.0,98.9,197.8,47.9
VEH_001,ON,1704090000,01/01/2024 06:20,60,1200,1,6.33,3.8,30,220.4,97.7,216.7,41.1
VEH_001,ON,1704090300,01/01/2024 06:25,10,1600,1,6.42,3.85,30,214.4,93.2,214.8,54.3
VEH_001,ON,1704090600,01/01/2024 06:30,30,1800,1,6.5,3.9,60,236.1,97.7,218.7,53.9
VEH_001,ON,1704090900,01/01/2024 06:35,10,900,1,6.58,3.95,80,217.4,91.3,195.7,48.4
VEH_001,ON,1704091200,01/01/2024 06:40,30,1800,1,6.67,4.0,80,222.2,98.9,216.0,42.2
VEH_001,ON,1704091500,01/01/2024 06:45,30,900,1,6.75,4.05,30,234.3,96.1,207.9,47.8
VEH_001,ON,1704091800,01/01/2024 06:50,60,700,1,6.83,4.1,30,196.8,80.4,188.2,44.7
VEH_001,ON,1704092100,01/01/2024 06:55,30,1200,1,6.92,4.15,30,199.9,86.0,177.8,43.2
VEH_001,ON,1704092400,01/01/2024 07:00,60,700,1,7.0,4.2,30,208.7,78.7,177.7,45.1
VEH_001,ON,1704092700,01/01/2024 07:05,30,900,1,7.08,4.25,30,209.4,83.5,175.9,45.9
VEH_001,ON,1704093000,01/01/2024 07:10,60,1800,1,7.17,4.3,80,210.0,81.4,187.8,45.9
VEH_001,ON,1704093300,01/01/2024 07:15,30,700,1,7.25,4.35,30,209.2,80.3,177.2,47.6
VEH_001,ON,1704093600,01/01/2024 07:20,60,700,1,7.33,4.4,80,204.2,84.8,179.6,44.2
VEH_001,OFF,1704093900,01/01/2024 07:25,0,1800,0,7.42,4.45,60,212.2,78.4,182.8,44.5
VEH_001,ON,1704094200,01/01/2024 07:30,60,1600,1,7.5,4.5,80,202.8,81.3,185.3,50.4
VEH_001,ON,1704094500,01/01/2024 07:35,30,1200,1,7.58,4.55,20,203.1,78.0,180.4,44.6
VEH_001,OFF,1704094800,01/01/2024 07:40,0,1800,0,7.67,4.6,20,208.8,80.2,186.0,47.3
VEH_001,ON,1704095100,01/01/2024 07:45,80,1600,1,7.75,4.65,80,198.0,87.5,184.1,46.1
VEH_001,ON,1704095400,01/01/2024 07:50,60,700,1,7.83,4.7,80,209.6,86.4,182.9,46.3
VEH_001,ON,1704095700,01/01/2024 07:55,80,900,1,7.92,4.75,80,211.7,79.4,187.8,49.5
VEH_001,ON,1704096000,01/01/2024 08:00,60,900,1,8.0,4.8,80,181.0,99.6,178.7,50.5
VEH_001,ON,1704096300,01/01/2024 08:05,30,1800,1,8.08,4.85,80,180.3,98.6,175.0,50.1
VEH_001,OFF,1704096600,01/01/2024 08:10,0,1800,0,8.17,4.9,60,246.0,99.1,177.4,52.3
VEH_001,ON,1704096900,01/01/2024 08:15,60,900,1,8.25,4.95,30,184.7,95.6,176.1,50.0
VEH_001,ON,1704097200,01/01/2024 08:20,80,700,1,8.33,5.0,80,185.4,95.5,171.1,47.9
VEH_001,OFF,1704097500,01/01/2024 08:25,0,700,0,8.42,5.05,30,232.8,98.0,173.7,49.1
VEH_001,ON,1704097800,01/01/2024 08:30,60,700,1,8.5,5.1,30,180.6,95.1,174.1,48.6
VEH_001,ON,1704098100,01/01/2024 08:35,30,1600,1,8.58,5.15,20,186.6,99.5,176.4,50.2
VEH_001,ON,1704098400,01/01/2024 08:40,60,1600,1,8.67,5.2,20,189.1,99.9,173.5,51.3
VEH_001,ON,1704098700,01/01/2024 08:45,80,1800,1,8.75,5.25,80,182.0,97.6,172.5,54.2
VEH_001,OFF,1704099000,01/01/2024 08:50,0,1600,0,8.83,5.3,60,227.8,95.8,178.0,51.1
VEH_001,ON,1704099300,01/01/2024 08:55,60,1600,1,8.92,5.35,60,188.0,99.5,175.4,51.4
VEH_001,ON,1704099600,01/01/2024 09:00,10,1200,1,9.0,5.4,60,185.6,95.7,177.7,49.0
VEH_001,ON,1704099900,01/01/2024 09:05,10,900,1,9.08,5.45,20,188.2,99.4,179.2,54.0
VEH_001,ON,1704100200,01/01/2024 09:10,80,700,1,9.17,5.5,80,208.8,81.7,177.0,46.8
VEH_001,OFF,1704100500,01/01/2024 09:15,0,900,0,9.25,5.55,30,201.3,78.2,179.2,43.7
VEH_001,ON,1704100800,01/01/2024 09:20,80,1800,1,9.33,5.6,20,210.9,81.4,181.0,49.9
VEH_001,ON,1704101100,01/01/2024 09:25,60,1200,1,9.42,5.65,30,203.3,81.7,177.2,48.3
VEH_001,ON,1704101400,01/01/2024 09:30,30,700,1,9.5,5.7,20,207.0,82.2,185.4,47.1
VEH_001,ON,1704101700,01/01/2024 09:35,10,700,1,9.58,5.75,60,210.1,83.6,189.8,43.8
VEH_001,ON,1704102000,01/01/2024 09:40,60,1600,1,9.67,5.8,30,208.9,85.7,181.2,48.9
VEH_001,OFF,1704102300,01/01/2024 09:45,0,1200,0,9.75,5.85,20,197.7,86.6,178.4,49.5
VEH_001,ON,1704102600,01/01/2024 09:50,80,1200,1,9.83,5.9,20,198.3,82.8,189.7,47.2
VEH_001,ON,1704102900,01/01/2024 09:55,80,1600,1,9.92,5.95,30,195.3,86.6,178.1,47.2
VEH_001,ON,1704103200,01/01/2024 10:00,60,900,1,10.0,6.0,20,197.5,79.3,177.3,47.7
VEH_001,ON,1704103500,01/01/2024 10:05,80,1600,1,10.08,6.05,80,207.5,82.9,181.6,45.1
VEH_001,ON,1704103800,01/01/2024 10:10,30,1600,1,10.17,6.1,20,200.4,78.1,189.0,44.5
VEH_001,ON,1704104100,01/01/2024 10:15,60,1800,1,10.25,6.15,30,206.1,78.4,189.3,50.1
VEH_001,ON,1704104400,01/01/2024 10:20,10,700,1,10.33,6.2,60,208.3,86.1,176.1,46.0
VEH_001,OFF,1704104700,01/01/2024 10:25,0,900,0,10.42,6.25,30,214.8,99.5,215.1,45.6
VEH_001,ON,1704105000,01/01/2024 10:30,10,700,1,10.5,6.3,80,230.9,95.0,200.4,40.5
VEH_001,OFF,1704105300,01/01/2024 10:35,0,700,0,10.58,6.35,80,232.9,94.5,213.1,41.8
VEH_001,ON,1704105600,01/01/2024 10:40,60,900,1,10.67,6.4,30,231.6,98.4,203.8,39.2
VEH_001,ON,1704105900,01/01/2024 10:45,30,1200,1,10.75,6.45,80,220.0,90.6,214.5,40.8
VEH_001,OFF,1704106200,01/01/2024 10:50,0,1200,0,10.83,6.5,80,189.0,96.8,172.4,49.1
VEH_001,OFF,1704106500,01/01/2024 10:55,0,1200,0,10.92,6.55,60,188.9,95.7,173.9,51.7
VEH_001,ON,1704106800,01/01/2024 11:00,30,1600,1,11.0,6.6,80,181.0,99.1,174.8,54.2
VEH_001,ON,1704107100,01/01/2024 11:05,30,900,1,11.08,6.65,20,181.4,97.1,174.9,52.3
VEH_001,OFF,1704107400,01/01/2024 11:10,0,700,0,11.17,6.7,30,189.7,96.6,179.0,47.5
VEH_001,ON,1704107700,01/01/2024 11:15,30,1200,1,11.25,6.75,30,187.8,98.5,170.9,50.3
VEH_001,ON,1704108000,01/01/2024 11:20,10,1600,1,11.33,6.8,80,206.8,87.4,188.2,47.9
VEH_001,OFF,1704108300,01/01/2024 11:25,0,1200,0,11.42,6.85,30,204.4,86.8,186.8,47.9
VEH_001,ON,1704108600,01/01/2024 11:30,30,1800,1,11.5,6.9,60,214.0,84.9,189.9,43.0
VEH_001,ON,1704108900,01/01/2024 11:35,80,1600,1,11.58,6.95,20,185.4,99.7,177.2,47.4
VEH_001,ON,1704109200,01/01/2024 11:40,60,1800,1,11.67,7.0,80,183.8,95.4,170.7,32.8
VEH_001,ON,1704109500,01/01/2024 11:45,80,1200,1,11.75,7.05,30,186.6,99.4,179.1,52.3
VEH_001,ON,1704109800,01/01/2024 11:50,60,1200,1,11.83,7.1,30,187.3,95.9,171.0,54.0
VEH_001,OFF,1704110100,01/01/2024 11:55,0,1200,0,11.92,7.15,60,234.6,99.3,182.0,54.7
VEH_001,ON,1704110400,01/01/2024 12:00,30,1200,1,12.0,7.2,60,184.2,98.6,170.0,47.9
VEH_001,OFF,1704110700,01/01/2024 12:05,0,1800,0,12.08,7.25,80,220.9,95.6,179.0,49.6
VEH_001,ON,1704111000,01/01/2024 12:10,30,1600,1,12.17,7.3,20,187.7,96.2,172.1,53.3
VEH_001,OFF,1704111300,01/01/2024 12:15,0,900,0,12.25,7.35,20,231.9,99.9,188.9,49.4
VEH_001,ON,1704111600,01/01/2024 12:20,80,900,1,12.33,7.4,20,181.3,95.7,177.6,52.6
VEH_001,ON,1704111900,01/01/2024 12:25,60,1600,1,12.42,7.45,80,182.8,98.8,178.8,51.0
VEH_001,ON,1704112200,01/01/2024 12:30,10,900,1,12.5,7.5,30,195.9,81.1,178.9,46.6
VEH_001,ON,1704112500,01/01/2024 12:35,80,900,1,12.58,7.55,20,213.8,80.3,180.8,47.9
VEH_001,ON,1704112800,01/01/2024 12:40,30,1800,1,12.67,7.6,30,207.4,82.4,178.1,48.7
VEH_001,ON,1704113100,01/01/2024 12:45,60,900,1,12.75,7.65,60,206.8,82.6,185.5,43.1
VEH_001,ON,1704113400,01/01/2024 12:50,30,900,1,12.83,7.7,60,205.2,79.0,182.3,47.4
VEH_001,ON,1704113700,01/01/2024 12:55,80,900,1,12.92,7.75,60,206.2,84.6,188.9,49.1
VEH_001,ON,1704114000,01/01/2024 13:00,80,1600,1,13.0,7.8,80,212.6,99.1,208.0,41.6
VEH_001,OFF,1704114300,01/01/2024 13:05,0,1200,0,13.08,7.85,60,218.2,99.3,208.4,41.2
VEH_001,ON,1704114600,01/01/2024 13:10,30,900,1,13.17,7.9,80,230.3,98.6,203.4,50.3
VEH_001,ON,1704114900,01/01/2024 13:15,60,1200,1,13.25,7.95,80,213.2,96.0,209.0,41.5
VEH_001,ON,1704115200,01/01/2024 13:20,30,700,1,13.33,8.0,20,222.6,90.3,217.8,41.4
VEH_001,OFF,1704115500,01/01/2024 13:25,0,700,0,13.42,8.05,20,236.4,99.2,209.4,39.9
VEH_001,ON,1704115800,01/01/2024 13:30,80,1800,1,13.5,8.1,30,214.2,98.3,204.0,52.7
VEH_001,ON,1704116100,01/01/2024 13:35,60,1800,1,13.58,8.15,60,235.7,97.7,199.8,52.2
VEH_001,OFF,1704116400,01/01/2024 13:40,0,1600,0,13.67,8.2,60,210.7,90.9,198.0,53.3
VEH_001,ON,1704116700,01/01/2024 13:45,80,700,1,13.75,8.25,80,228.4,90.8,195.3,47.1
VEH_001,OFF,1704117000,01/01/2024 13:50,0,700,0,13.83,8.3,20,238.4,91.2,196.7,48.7
VEH_001,ON,1704117300,01/01/2024 13:55,10,1600,1,13.92,8.35,80,228.1,93.2,202.9,47.7
VEH_001,ON,1704117600,01/01/2024 14:00,30,700,1,14.0,8.4,30,230.7,95.2,214.4,45.6
VEH_001,ON,1704117900,01/01/2024 14:05,30,1200,1,14.08,8.45,60,182.5,95.9,175.4,52.2
VEH_001,OFF,1704118200,01/01/2024 14:10,0,700,0,14.17,8.5,60,227.6,99.8,170.3,52.3
VEH_001,OFF,1704118500,01/01/2024 14:15,0,1600,0,14.25,8.55,20,230.9,95.3,187.6,47.4
VEH_001,ON,1704118800,01/01/2024 14:20,30,700,1,14.33,8.6,30,189.0,99.3,177.9,49.7
VEH_001,ON,1704119100,01/01/2024 14:25,60,900,1,14.42,8.65,30,180.1,95.2,176.6,48.4
VEH_001,ON,1704119400,01/01/2024 14:30,60,1800,1,14.5,8.7,30,188.7,95.7,178.0,51.2
VEH_001,ON,1704119700,01/01/2024 14:35,10,1600,1,14.58,8.75,60,182.6,100.0,162.4,58.1
VEH_001,ON,1704120000,01/01/2024 14:40,80,1200,1,14.67,8.8,20,169.3,94.2,179.8,66.9
VEH_001,OFF,1704120300,01/01/2024 14:45,0,1600,0,14.75,8.85,60,187.3,100.0,152.6,58.3
VEH_001,ON,1704120600,01/01/2024 14:50,30,900,1,14.83,8.9,60,208.1,84.2,184.9,49.8
VEH_001,OFF,1704120900,01/01/2024 14:55,0,700,0,14.92,8.95,30,211.8,85.2,177.7,49.8
VEH_001,ON,1704121200,01/01/2024 15:00,80,1600,1,15.0,9.0,60,214.9,81.1,187.5,48.3
VEH_001,ON,1704121500,01/01/2024 15:05,30,1200,1,15.08,9.05,20,195.9,82.4,178.7,43.5
VEH_001,OFF,1704121800,01/01/2024 15:10,0,900,0,15.17,9.1,20,240.8,96.5,173.5,53.8
VEH_001,ON,1704122100,01/01/2024 15:15,80,1600,1,15.25,9.15,30,188.2,99.6,170.7,47.1
VEH_001,ON,1704122400,01/01/2024 15:20,10,1800,1,15.33,9.2,30,189.3,100.0,173.7,50.7
VEH_001,OFF,1704122700,01/01/2024 15:25,0,1800,0,15.42,9.25,60,221.4,98.9,185.4,49.7
VEH_001,ON,1704123000,01/01/2024 15:30,10,1200,1,15.5,9.3,60,186.9,97.4,171.6,53.1
VEH_001,ON,1704123300,01/01/2024 15:35,60,1800,1,15.58,9.35,60,187.3,97.8,175.9,47.7
VEH_001,OFF,1704123600,01/01/2024 15:40,0,1600,0,15.67,9.4,80,235.9,92.0,219.3,41.7
VEH_001,ON,1704123900,01/01/2024 15:45,60,1600,1,15.75,9.45,80,212.5,91.2,206.8,46.3
VEH_001,ON,1704124200,01/01/2024 15:50,60,1800,1,15.83,9.5,20,225.1,94.3,207.4,53.9
VEH_001,OFF,1704124500,01/01/2024 15:55,0,900,0,15.92,9.55,30,239.8,90.6,199.4,45.8
VEH_001,ON,1704124800,01/01/2024 16:00,30,900,1,16.0,9.6,60,229.2,94.1,202.3,43.8
VEH_001,OFF,1704125100,01/01/2024 16:05,0,1800,0,16.08,9.65,80,230.5,90.1,203.3,53.9
VEH_001,ON,1704125400,01/01/2024 16:10,80,1800,1,16.17,9.7,80,188.2,96.9,178.8,47.2
VEH_001,OFF,1704125700,01/01/2024 16:15,0,1800,0,16.25,9.75,80,236.5,97.6,188.0,47.3
VEH_001,OFF,1704126000,01/01/2024 16:20,0,700,0,16.33,9.8,60,230.7,95.5,180.0,53.3
VEH_001,ON,1704126300,01/01/2024 16:25,10,1800,1,16.42,9.85,20,182.3,96.3,175.5,48.4
VEH_001,ON,1704126600,01/01/2024 16:30,10,900,1,16.5,9.9,60,187.7,99.2,177.7,48.4
VEH_001,ON,1704126900,01/01/2024 16:35,60,1800,1,16.58,9.95,20,187.9,99.2,174.4,47.8
VEH_001,ON,1704127200,01/01/2024 16:40,80,1600,1,16.67,10.0,80,188.0,98.8,174.6,53.2
VEH_001,ON,1704127500,01/01/2024 16:45,10,1800,1,16.75,10.05,80,184.3,99.9,179.9,49.8
VEH_001,OFF,1704127800,01/01/2024 16:50,0,900,0,16.83,10.1,60,238.1,97.0,183.9,48.5
VEH_001,ON,1704128100,01/01/2024 16:55,10,1600,1,16.92,10.15,60,186.9,97.3,178.5,50.4
VEH_001,ON,1704128400,01/01/2024 17:00,60,700,1,17.0,10.2,80,185.4,95.5,179.5,51.9
VEH_001,ON,1704128700,01/01/2024 17:05,10,1800,1,17.08,10.25,60,181.8,95.3,178.3,53.9
VEH_001,ON,1704129000,01/01/2024 17:10,30,700,1,17.17,10.3,20,174.8,100.0,213.7,58.7
VEH_001,ON,1704129300,01/01/2024 17:15,80,700,1,17.25,10.35,20,173.8,100.0,150.2,60.9
VEH_001,OFF,1704129600,01/01/2024 17:20,0,700,0,17.33,10.4,20,183.8,99.8,178.9,58.9
VEH_001,OFF,1704129900,01/01/2024 17:25,0,1800,0,17.42,10.45,60,188.9,100.0,167.8,50.8
VEH_001,ON,1704130200,01/01/2024 17:30,30,1200,1,17.5,10.5,80,189.7,94.5,159.8,54.5
VEH_001,OFF,1704130500,01/01/2024 17:35,0,700,0,17.58,10.55,60,183.8,97.5,178.8,51.4
VEH_001,ON,1704130800,01/01/2024 17:40,30,1600,1,17.67,10.6,30,180.6,97.8,177.9,49.1
VEH_001,ON,1704131100,01/01/2024 17:45,10,1600,1,17.75,10.65,80,184.4,97.5,175.1,49.4
VEH_001,ON,1704131400,01/01/2024 17:50,60,1600,1,17.83,10.7,20,183.6,97.7,178.9,47.2
VEH_001,ON,1704131700,01/01/2024 17:55,30,1800,1,17.92,10.75,20,180.9,99.7,171.9,47.7
VEH_001,OFF,1704132000,01/01/2024 18:00,0,700,0,18.0,10.8,30,180.8,97.5,179.8,54.4
VEH_001,ON,1704132300,01/01/2024 18:05,60,700,1,18.08,10.85,80,198.9,78.0,178.3,50.4
VEH_001,ON,1704132600,01/01/2024 18:10,80,1600,1,18.17,10.9,30,213.3,84.4,183.6,44.1
VEH_001,ON,1704132900,01/01/2024 18:15,10,1800,1,18.25,10.95,30,208.1,78.7,189.6,45.3
VEH_001,ON,1704133200,01/01/2024 18:20,80,1800,1,18.33,11.0,20,206.1,81.9,189.9,49.2
VEH_001,ON,1704133500,01/01/2024 18:25,10,1600,1,18.42,11.05,30,206.3,83.1,177.8,50.7
VEH_001,ON,1704133800,01/01/2024 18:30,60,1600,1,18.5,11.1,20,198.1,80.8,178.5,44.9
VEH_001,ON,1704134100,01/01/2024 18:35,60,1200,1,18.58,11.15,60,202.4,77.6,188.7,47.4
VEH_001,OFF,1704134400,01/01/2024 18:40,0,1600,0,18.67,11.2,20,229.7,98.6,180.6,54.9
VEH_001,OFF,1704134700,01/01/2024 18:45,0,1200,0,18.75,11.25,60,239.3,98.7,171.6,54.1
VEH_001,ON,1704135000,01/01/2024 18:50,60,1800,1,18.83,11.3,60,181.9,98.6,179.4,47.7
VEH_001,ON,1704135300,01/01/2024 18:55,30,1600,1,18.92,11.35,80,185.7,98.9,176.4,53.9
VEH_001,OFF,1704135600,01/01/2024 19:00,0,700,0,19.0,11.4,80,236.0,95.8,187.7,53.2
VEH_001,ON,1704135900,01/01/2024 19:05,10,1800,1,19.08,11.45,20,185.6,96.3,172.0,50.7
VEH_001,ON,1704136200,01/01/2024 19:10,60,1200,1,19.17,11.5,30,188.6,98.1,172.1,52.9
VEH_001,OFF,1704136500,01/01/2024 19:15,0,1200,0,19.25,11.55,30,223.3,93.6,214.3,45.5
VEH_001,ON,1704136800,01/01/2024 19:20,60,700,1,19.33,11.6,30,215.2,97.5,212.6,41.6
VEH_001,OFF,1704137100,01/01/2024 19:25,0,700,0,19.42,11.65,80,232.9,95.3,210.8,54.7
VEH_001,ON,1704137400,01/01/2024 19:30,30,1800,1,19.5,11.7,20,227.0,94.8,195.1,47.0
VEH_001,OFF,1704137700,01/01/2024 19:35,0,900,0,19.58,11.75,30,234.2,94.6,196.8,47.6
VEH_001,ON,1704138000,01/01/2024 19:40,80,900,1,19.67,11.8,20,212.9,98.6,211.3,39.6
VEH_001,OFF,1704138300,01/01/2024 19:45,0,700,0,19.75,11.85,20,224.8,95.6,219.8,55.0
